,filename,class_name,class_number,fold,path
15365,0366.png,cat,3,9,../data/cifar10/train/cat/0366.png
15366,0367.png,cat,3,4,../data/cifar10/train/cat/0367.png
15367,0368.png,cat,3,4,../data/cifar10/train/cat/0368.png
15368,0369.png,cat,3,0,../data/cifar10/train/cat/0369.png
15369,0370.png,cat,3,4,../data/cifar10/train/cat/0370.png
15370,0371.png,cat,3,9,../data/cifar10/train/cat/0371.png
15371,0372.png,cat,3,0,../data/cifar10/train/cat/0372.png
15372,0373.png,cat,3,6,../data/cifar10/train/cat/0373.png
15373,0374.png,cat,3,3,../data/cifar10/train/cat/0374.png
15374,0375.png,cat,3,1,../data/cifar10/train/cat/0375.png
15375,0376.png,cat,3,2,../data/cifar10/train/cat/0376.png
15376,0377.png,cat,3,7,../data/cifar10/train/cat/0377.png
15377,0378.png,cat,3,3,../data/cifar10/train/cat/0378.png
15378,0379.png,cat,3,2,../data/cifar10/train/cat/0379.png
15379,0380.png,cat,3,4,../data/cifar10/train/cat/0380.png
15380,0381.png,cat,3,4,../data/cifar10/train/cat/0381.png
15381,0382.png,cat,3,9,../data/cifar10/train/cat/0382.png
15382,0383.png,cat,3,9,../data/cifar10/train/cat/0383.png
15383,0384.png,cat,3,5,../data/cifar10/train/cat/0384.png
15384,0385.png,cat,3,6,../data/cifar10/train/cat/0385.png
15385,0386.png,cat,3,9,../data/cifar10/train/cat/0386.png
15386,0387.png,cat,3,2,../data/cifar10/train/cat/0387.png
15387,0388.png,cat,3,7,../data/cifar10/train/cat/0388.png
15388,0389.png,cat,3,4,../data/cifar10/train/cat/0389.png
15389,0390.png,cat,3,1,../data/cifar10/train/cat/0390.png
15390,0391.png,cat,3,8,../data/cifar10/train/cat/0391.png
15391,0392.png,cat,3,0,../data/cifar10/train/cat/0392.png
15392,0393.png,cat,3,9,../data/cifar10/train/cat/0393.png
15393,0394.png,cat,3,6,../data/cifar10/train/cat/0394.png
15394,0395.png,cat,3,2,../data/cifar10/train/cat/0395.png
15395,0396.png,cat,3,2,../data/cifar10/train/cat/0396.png
15396,0397.png,cat,3,9,../data/cifar10/train/cat/0397.png
15397,0398.png,cat,3,0,../data/cifar10/train/cat/0398.png
15398,0399.png,cat,3,0,../data/cifar10/train/cat/0399.png
15399,0400.png,cat,3,0,../data/cifar10/train/cat/0400.png
15400,0401.png,cat,3,0,../data/cifar10/train/cat/0401.png
15401,0402.png,cat,3,0,../data/cifar10/train/cat/0402.png
15402,0403.png,cat,3,4,../data/cifar10/train/cat/0403.png
15403,0404.png,cat,3,0,../data/cifar10/train/cat/0404.png
15404,0405.png,cat,3,3,../data/cifar10/train/cat/0405.png
15405,0406.png,cat,3,9,../data/cifar10/train/cat/0406.png
15406,0407.png,cat,3,3,../data/cifar10/train/cat/0407.png
15407,0408.png,cat,3,9,../data/cifar10/train/cat/0408.png
15408,0409.png,cat,3,3,../data/cifar10/train/cat/0409.png
15409,0410.png,cat,3,7,../data/cifar10/train/cat/0410.png
15410,0411.png,cat,3,2,../data/cifar10/train/cat/0411.png
15411,0412.png,cat,3,1,../data/cifar10/train/cat/0412.png
15412,0413.png,cat,3,0,../data/cifar10/train/cat/0413.png
15413,0414.png,cat,3,1,../data/cifar10/train/cat/0414.png
15414,0415.png,cat,3,4,../data/cifar10/train/cat/0415.png
15415,0416.png,cat,3,1,../data/cifar10/train/cat/0416.png
15416,0417.png,cat,3,4,../data/cifar10/train/cat/0417.png
15417,0418.png,cat,3,8,../data/cifar10/train/cat/0418.png
15418,0419.png,cat,3,0,../data/cifar10/train/cat/0419.png
15419,0420.png,cat,3,6,../data/cifar10/train/cat/0420.png
15420,0421.png,cat,3,9,../data/cifar10/train/cat/0421.png
15421,0422.png,cat,3,4,../data/cifar10/train/cat/0422.png
15422,0423.png,cat,3,3,../data/cifar10/train/cat/0423.png
15423,0424.png,cat,3,4,../data/cifar10/train/cat/0424.png
15424,0425.png,cat,3,6,../data/cifar10/train/cat/0425.png
15425,0426.png,cat,3,9,../data/cifar10/train/cat/0426.png
15426,0427.png,cat,3,3,../data/cifar10/train/cat/0427.png
15427,0428.png,cat,3,3,../data/cifar10/train/cat/0428.png
15428,0429.png,cat,3,5,../data/cifar10/train/cat/0429.png
15429,0430.png,cat,3,7,../data/cifar10/train/cat/0430.png
15430,0431.png,cat,3,9,../data/cifar10/train/cat/0431.png
15431,0432.png,cat,3,5,../data/cifar10/train/cat/0432.png
15432,0433.png,cat,3,5,../data/cifar10/train/cat/0433.png
15433,0434.png,cat,3,6,../data/cifar10/train/cat/0434.png
15434,0435.png,cat,3,1,../data/cifar10/train/cat/0435.png
15435,0436.png,cat,3,0,../data/cifar10/train/cat/0436.png
15436,0437.png,cat,3,8,../data/cifar10/train/cat/0437.png
15437,0438.png,cat,3,3,../data/cifar10/train/cat/0438.png
15438,0439.png,cat,3,7,../data/cifar10/train/cat/0439.png
15439,0440.png,cat,3,0,../data/cifar10/train/cat/0440.png
15440,0441.png,cat,3,4,../data/cifar10/train/cat/0441.png
15441,0442.png,cat,3,2,../data/cifar10/train/cat/0442.png
15442,0443.png,cat,3,6,../data/cifar10/train/cat/0443.png
15443,0444.png,cat,3,6,../data/cifar10/train/cat/0444.png
15444,0445.png,cat,3,1,../data/cifar10/train/cat/0445.png
15445,0446.png,cat,3,9,../data/cifar10/train/cat/0446.png
15446,0447.png,cat,3,1,../data/cifar10/train/cat/0447.png
15447,0448.png,cat,3,1,../data/cifar10/train/cat/0448.png
15448,0449.png,cat,3,7,../data/cifar10/train/cat/0449.png
15449,0450.png,cat,3,9,../data/cifar10/train/cat/0450.png
15450,0451.png,cat,3,3,../data/cifar10/train/cat/0451.png
15451,0452.png,cat,3,3,../data/cifar10/train/cat/0452.png
15452,0453.png,cat,3,2,../data/cifar10/train/cat/0453.png
15453,0454.png,cat,3,0,../data/cifar10/train/cat/0454.png
15454,0455.png,cat,3,1,../data/cifar10/train/cat/0455.png
15455,0456.png,cat,3,3,../data/cifar10/train/cat/0456.png
15456,0457.png,cat,3,5,../data/cifar10/train/cat/0457.png
15457,0458.png,cat,3,5,../data/cifar10/train/cat/0458.png
15458,0459.png,cat,3,8,../data/cifar10/train/cat/0459.png
15459,0460.png,cat,3,2,../data/cifar10/train/cat/0460.png
15460,0461.png,cat,3,3,../data/cifar10/train/cat/0461.png
15461,0462.png,cat,3,4,../data/cifar10/train/cat/0462.png
15462,0463.png,cat,3,8,../data/cifar10/train/cat/0463.png
15463,0464.png,cat,3,1,../data/cifar10/train/cat/0464.png
15464,0465.png,cat,3,1,../data/cifar10/train/cat/0465.png
15465,0466.png,cat,3,3,../data/cifar10/train/cat/0466.png
15466,0467.png,cat,3,8,../data/cifar10/train/cat/0467.png
15467,0468.png,cat,3,7,../data/cifar10/train/cat/0468.png
15468,0469.png,cat,3,7,../data/cifar10/train/cat/0469.png
15469,0470.png,cat,3,4,../data/cifar10/train/cat/0470.png
15470,0471.png,cat,3,9,../data/cifar10/train/cat/0471.png
15471,0472.png,cat,3,9,../data/cifar10/train/cat/0472.png
15472,0473.png,cat,3,0,../data/cifar10/train/cat/0473.png
15473,0474.png,cat,3,0,../data/cifar10/train/cat/0474.png
15474,0475.png,cat,3,6,../data/cifar10/train/cat/0475.png
15475,0476.png,cat,3,3,../data/cifar10/train/cat/0476.png
15476,0477.png,cat,3,3,../data/cifar10/train/cat/0477.png
15477,0478.png,cat,3,4,../data/cifar10/train/cat/0478.png
15478,0479.png,cat,3,3,../data/cifar10/train/cat/0479.png
15479,0480.png,cat,3,2,../data/cifar10/train/cat/0480.png
15480,0481.png,cat,3,6,../data/cifar10/train/cat/0481.png
15481,0482.png,cat,3,2,../data/cifar10/train/cat/0482.png
15482,0483.png,cat,3,7,../data/cifar10/train/cat/0483.png
15483,0484.png,cat,3,0,../data/cifar10/train/cat/0484.png
15484,0485.png,cat,3,3,../data/cifar10/train/cat/0485.png
15485,0486.png,cat,3,3,../data/cifar10/train/cat/0486.png
15486,0487.png,cat,3,7,../data/cifar10/train/cat/0487.png
15487,0488.png,cat,3,7,../data/cifar10/train/cat/0488.png
15488,0489.png,cat,3,8,../data/cifar10/train/cat/0489.png
15489,0490.png,cat,3,4,../data/cifar10/train/cat/0490.png
15490,0491.png,cat,3,2,../data/cifar10/train/cat/0491.png
15491,0492.png,cat,3,8,../data/cifar10/train/cat/0492.png
15492,0493.png,cat,3,7,../data/cifar10/train/cat/0493.png
15493,0494.png,cat,3,8,../data/cifar10/train/cat/0494.png
15494,0495.png,cat,3,8,../data/cifar10/train/cat/0495.png
15495,0496.png,cat,3,8,../data/cifar10/train/cat/0496.png
15496,0497.png,cat,3,5,../data/cifar10/train/cat/0497.png
15497,0498.png,cat,3,0,../data/cifar10/train/cat/0498.png
15498,0499.png,cat,3,3,../data/cifar10/train/cat/0499.png
15499,0500.png,cat,3,7,../data/cifar10/train/cat/0500.png
15500,0501.png,cat,3,7,../data/cifar10/train/cat/0501.png
15501,0502.png,cat,3,6,../data/cifar10/train/cat/0502.png
15502,0503.png,cat,3,2,../data/cifar10/train/cat/0503.png
15503,0504.png,cat,3,6,../data/cifar10/train/cat/0504.png
15504,0505.png,cat,3,3,../data/cifar10/train/cat/0505.png
15505,0506.png,cat,3,3,../data/cifar10/train/cat/0506.png
15506,0507.png,cat,3,4,../data/cifar10/train/cat/0507.png
15507,0508.png,cat,3,7,../data/cifar10/train/cat/0508.png
15508,0509.png,cat,3,0,../data/cifar10/train/cat/0509.png
15509,0510.png,cat,3,5,../data/cifar10/train/cat/0510.png
15510,0511.png,cat,3,7,../data/cifar10/train/cat/0511.png
15511,0512.png,cat,3,6,../data/cifar10/train/cat/0512.png
15512,0513.png,cat,3,7,../data/cifar10/train/cat/0513.png
15513,0514.png,cat,3,5,../data/cifar10/train/cat/0514.png
15514,0515.png,cat,3,1,../data/cifar10/train/cat/0515.png
15515,0516.png,cat,3,3,../data/cifar10/train/cat/0516.png
15516,0517.png,cat,3,1,../data/cifar10/train/cat/0517.png
15517,0518.png,cat,3,9,../data/cifar10/train/cat/0518.png
15518,0519.png,cat,3,0,../data/cifar10/train/cat/0519.png
15519,0520.png,cat,3,4,../data/cifar10/train/cat/0520.png
15520,0521.png,cat,3,5,../data/cifar10/train/cat/0521.png
15521,0522.png,cat,3,6,../data/cifar10/train/cat/0522.png
15522,0523.png,cat,3,7,../data/cifar10/train/cat/0523.png
15523,0524.png,cat,3,4,../data/cifar10/train/cat/0524.png
15524,0525.png,cat,3,9,../data/cifar10/train/cat/0525.png
15525,0526.png,cat,3,0,../data/cifar10/train/cat/0526.png
15526,0527.png,cat,3,0,../data/cifar10/train/cat/0527.png
15527,0528.png,cat,3,1,../data/cifar10/train/cat/0528.png
15528,0529.png,cat,3,1,../data/cifar10/train/cat/0529.png
15529,0530.png,cat,3,5,../data/cifar10/train/cat/0530.png
15530,0531.png,cat,3,2,../data/cifar10/train/cat/0531.png
15531,0532.png,cat,3,5,../data/cifar10/train/cat/0532.png
15532,0533.png,cat,3,0,../data/cifar10/train/cat/0533.png
15533,0534.png,cat,3,8,../data/cifar10/train/cat/0534.png
15534,0535.png,cat,3,6,../data/cifar10/train/cat/0535.png
15535,0536.png,cat,3,2,../data/cifar10/train/cat/0536.png
15536,0537.png,cat,3,6,../data/cifar10/train/cat/0537.png
15537,0538.png,cat,3,5,../data/cifar10/train/cat/0538.png
15538,0539.png,cat,3,6,../data/cifar10/train/cat/0539.png
15539,0540.png,cat,3,6,../data/cifar10/train/cat/0540.png
15540,0541.png,cat,3,9,../data/cifar10/train/cat/0541.png
15541,0542.png,cat,3,5,../data/cifar10/train/cat/0542.png
15542,0543.png,cat,3,9,../data/cifar10/train/cat/0543.png
15543,0544.png,cat,3,7,../data/cifar10/train/cat/0544.png
15544,0545.png,cat,3,2,../data/cifar10/train/cat/0545.png
15545,0546.png,cat,3,5,../data/cifar10/train/cat/0546.png
15546,0547.png,cat,3,6,../data/cifar10/train/cat/0547.png
15547,0548.png,cat,3,1,../data/cifar10/train/cat/0548.png
15548,0549.png,cat,3,3,../data/cifar10/train/cat/0549.png
15549,0550.png,cat,3,9,../data/cifar10/train/cat/0550.png
15550,0551.png,cat,3,6,../data/cifar10/train/cat/0551.png
15551,0552.png,cat,3,1,../data/cifar10/train/cat/0552.png
15552,0553.png,cat,3,5,../data/cifar10/train/cat/0553.png
15553,0554.png,cat,3,1,../data/cifar10/train/cat/0554.png
15554,0555.png,cat,3,7,../data/cifar10/train/cat/0555.png
15555,0556.png,cat,3,6,../data/cifar10/train/cat/0556.png
15556,0557.png,cat,3,0,../data/cifar10/train/cat/0557.png
15557,0558.png,cat,3,5,../data/cifar10/train/cat/0558.png
15558,0559.png,cat,3,5,../data/cifar10/train/cat/0559.png
15559,0560.png,cat,3,7,../data/cifar10/train/cat/0560.png
15560,0561.png,cat,3,8,../data/cifar10/train/cat/0561.png
15561,0562.png,cat,3,5,../data/cifar10/train/cat/0562.png
15562,0563.png,cat,3,9,../data/cifar10/train/cat/0563.png
15563,0564.png,cat,3,1,../data/cifar10/train/cat/0564.png
15564,0565.png,cat,3,9,../data/cifar10/train/cat/0565.png
15565,0566.png,cat,3,0,../data/cifar10/train/cat/0566.png
15566,0567.png,cat,3,7,../data/cifar10/train/cat/0567.png
15567,0568.png,cat,3,6,../data/cifar10/train/cat/0568.png
15568,0569.png,cat,3,1,../data/cifar10/train/cat/0569.png
15569,0570.png,cat,3,6,../data/cifar10/train/cat/0570.png
15570,0571.png,cat,3,8,../data/cifar10/train/cat/0571.png
15571,0572.png,cat,3,1,../data/cifar10/train/cat/0572.png
15572,0573.png,cat,3,0,../data/cifar10/train/cat/0573.png
15573,0574.png,cat,3,0,../data/cifar10/train/cat/0574.png
15574,0575.png,cat,3,5,../data/cifar10/train/cat/0575.png
15575,0576.png,cat,3,6,../data/cifar10/train/cat/0576.png
15576,0577.png,cat,3,9,../data/cifar10/train/cat/0577.png
15577,0578.png,cat,3,2,../data/cifar10/train/cat/0578.png
15578,0579.png,cat,3,4,../data/cifar10/train/cat/0579.png
15579,0580.png,cat,3,9,../data/cifar10/train/cat/0580.png
15580,0581.png,cat,3,5,../data/cifar10/train/cat/0581.png
15581,0582.png,cat,3,4,../data/cifar10/train/cat/0582.png
15582,0583.png,cat,3,2,../data/cifar10/train/cat/0583.png
15583,0584.png,cat,3,6,../data/cifar10/train/cat/0584.png
15584,0585.png,cat,3,5,../data/cifar10/train/cat/0585.png
15585,0586.png,cat,3,7,../data/cifar10/train/cat/0586.png
15586,0587.png,cat,3,0,../data/cifar10/train/cat/0587.png
15587,0588.png,cat,3,1,../data/cifar10/train/cat/0588.png
15588,0589.png,cat,3,2,../data/cifar10/train/cat/0589.png
15589,0590.png,cat,3,9,../data/cifar10/train/cat/0590.png
15590,0591.png,cat,3,2,../data/cifar10/train/cat/0591.png
15591,0592.png,cat,3,6,../data/cifar10/train/cat/0592.png
15592,0593.png,cat,3,0,../data/cifar10/train/cat/0593.png
15593,0594.png,cat,3,9,../data/cifar10/train/cat/0594.png
15594,0595.png,cat,3,6,../data/cifar10/train/cat/0595.png
15595,0596.png,cat,3,2,../data/cifar10/train/cat/0596.png
15596,0597.png,cat,3,9,../data/cifar10/train/cat/0597.png
15597,0598.png,cat,3,2,../data/cifar10/train/cat/0598.png
15598,0599.png,cat,3,3,../data/cifar10/train/cat/0599.png
15599,0600.png,cat,3,2,../data/cifar10/train/cat/0600.png
15600,0601.png,cat,3,9,../data/cifar10/train/cat/0601.png
15601,0602.png,cat,3,9,../data/cifar10/train/cat/0602.png
15602,0603.png,cat,3,2,../data/cifar10/train/cat/0603.png
15603,0604.png,cat,3,9,../data/cifar10/train/cat/0604.png
15604,0605.png,cat,3,2,../data/cifar10/train/cat/0605.png
15605,0606.png,cat,3,4,../data/cifar10/train/cat/0606.png
15606,0607.png,cat,3,1,../data/cifar10/train/cat/0607.png
15607,0608.png,cat,3,4,../data/cifar10/train/cat/0608.png
15608,0609.png,cat,3,5,../data/cifar10/train/cat/0609.png
15609,0610.png,cat,3,0,../data/cifar10/train/cat/0610.png
15610,0611.png,cat,3,6,../data/cifar10/train/cat/0611.png
15611,0612.png,cat,3,6,../data/cifar10/train/cat/0612.png
15612,0613.png,cat,3,6,../data/cifar10/train/cat/0613.png
15613,0614.png,cat,3,5,../data/cifar10/train/cat/0614.png
15614,0615.png,cat,3,8,../data/cifar10/train/cat/0615.png
15615,0616.png,cat,3,6,../data/cifar10/train/cat/0616.png
15616,0617.png,cat,3,1,../data/cifar10/train/cat/0617.png
15617,0618.png,cat,3,2,../data/cifar10/train/cat/0618.png
15618,0619.png,cat,3,7,../data/cifar10/train/cat/0619.png
15619,0620.png,cat,3,2,../data/cifar10/train/cat/0620.png
15620,0621.png,cat,3,3,../data/cifar10/train/cat/0621.png
15621,0622.png,cat,3,1,../data/cifar10/train/cat/0622.png
15622,0623.png,cat,3,8,../data/cifar10/train/cat/0623.png
15623,0624.png,cat,3,9,../data/cifar10/train/cat/0624.png
15624,0625.png,cat,3,4,../data/cifar10/train/cat/0625.png
15625,0626.png,cat,3,3,../data/cifar10/train/cat/0626.png
15626,0627.png,cat,3,3,../data/cifar10/train/cat/0627.png
15627,0628.png,cat,3,4,../data/cifar10/train/cat/0628.png
15628,0629.png,cat,3,4,../data/cifar10/train/cat/0629.png
15629,0630.png,cat,3,0,../data/cifar10/train/cat/0630.png
15630,0631.png,cat,3,2,../data/cifar10/train/cat/0631.png
15631,0632.png,cat,3,2,../data/cifar10/train/cat/0632.png
15632,0633.png,cat,3,9,../data/cifar10/train/cat/0633.png
15633,0634.png,cat,3,2,../data/cifar10/train/cat/0634.png
15634,0635.png,cat,3,6,../data/cifar10/train/cat/0635.png
15635,0636.png,cat,3,4,../data/cifar10/train/cat/0636.png
15636,0637.png,cat,3,3,../data/cifar10/train/cat/0637.png
15637,0638.png,cat,3,6,../data/cifar10/train/cat/0638.png
15638,0639.png,cat,3,0,../data/cifar10/train/cat/0639.png
15639,0640.png,cat,3,7,../data/cifar10/train/cat/0640.png
15640,0641.png,cat,3,4,../data/cifar10/train/cat/0641.png
15641,0642.png,cat,3,4,../data/cifar10/train/cat/0642.png
15642,0643.png,cat,3,2,../data/cifar10/train/cat/0643.png
15643,0644.png,cat,3,8,../data/cifar10/train/cat/0644.png
15644,0645.png,cat,3,3,../data/cifar10/train/cat/0645.png
15645,0646.png,cat,3,0,../data/cifar10/train/cat/0646.png
15646,0647.png,cat,3,3,../data/cifar10/train/cat/0647.png
15647,0648.png,cat,3,7,../data/cifar10/train/cat/0648.png
15648,0649.png,cat,3,6,../data/cifar10/train/cat/0649.png
15649,0650.png,cat,3,9,../data/cifar10/train/cat/0650.png
15650,0651.png,cat,3,7,../data/cifar10/train/cat/0651.png
15651,0652.png,cat,3,3,../data/cifar10/train/cat/0652.png
15652,0653.png,cat,3,9,../data/cifar10/train/cat/0653.png
15653,0654.png,cat,3,6,../data/cifar10/train/cat/0654.png
15654,0655.png,cat,3,1,../data/cifar10/train/cat/0655.png
15655,0656.png,cat,3,6,../data/cifar10/train/cat/0656.png
15656,0657.png,cat,3,6,../data/cifar10/train/cat/0657.png
15657,0658.png,cat,3,2,../data/cifar10/train/cat/0658.png
15658,0659.png,cat,3,8,../data/cifar10/train/cat/0659.png
15659,0660.png,cat,3,4,../data/cifar10/train/cat/0660.png
15660,0661.png,cat,3,4,../data/cifar10/train/cat/0661.png
15661,0662.png,cat,3,3,../data/cifar10/train/cat/0662.png
15662,0663.png,cat,3,2,../data/cifar10/train/cat/0663.png
15663,0664.png,cat,3,6,../data/cifar10/train/cat/0664.png
15664,0665.png,cat,3,4,../data/cifar10/train/cat/0665.png
15665,0666.png,cat,3,7,../data/cifar10/train/cat/0666.png
15666,0667.png,cat,3,2,../data/cifar10/train/cat/0667.png
15667,0668.png,cat,3,9,../data/cifar10/train/cat/0668.png
15668,0669.png,cat,3,2,../data/cifar10/train/cat/0669.png
15669,0670.png,cat,3,3,../data/cifar10/train/cat/0670.png
15670,0671.png,cat,3,5,../data/cifar10/train/cat/0671.png
15671,0672.png,cat,3,9,../data/cifar10/train/cat/0672.png
15672,0673.png,cat,3,6,../data/cifar10/train/cat/0673.png
15673,0674.png,cat,3,0,../data/cifar10/train/cat/0674.png
15674,0675.png,cat,3,3,../data/cifar10/train/cat/0675.png
15675,0676.png,cat,3,1,../data/cifar10/train/cat/0676.png
15676,0677.png,cat,3,2,../data/cifar10/train/cat/0677.png
15677,0678.png,cat,3,8,../data/cifar10/train/cat/0678.png
15678,0679.png,cat,3,0,../data/cifar10/train/cat/0679.png
15679,0680.png,cat,3,0,../data/cifar10/train/cat/0680.png
15680,0681.png,cat,3,0,../data/cifar10/train/cat/0681.png
15681,0682.png,cat,3,2,../data/cifar10/train/cat/0682.png
15682,0683.png,cat,3,9,../data/cifar10/train/cat/0683.png
15683,0684.png,cat,3,7,../data/cifar10/train/cat/0684.png
15684,0685.png,cat,3,4,../data/cifar10/train/cat/0685.png
15685,0686.png,cat,3,7,../data/cifar10/train/cat/0686.png
15686,0687.png,cat,3,1,../data/cifar10/train/cat/0687.png
15687,0688.png,cat,3,0,../data/cifar10/train/cat/0688.png
15688,0689.png,cat,3,8,../data/cifar10/train/cat/0689.png
15689,0690.png,cat,3,5,../data/cifar10/train/cat/0690.png
15690,0691.png,cat,3,8,../data/cifar10/train/cat/0691.png
15691,0692.png,cat,3,0,../data/cifar10/train/cat/0692.png
15692,0693.png,cat,3,7,../data/cifar10/train/cat/0693.png
15693,0694.png,cat,3,7,../data/cifar10/train/cat/0694.png
15694,0695.png,cat,3,0,../data/cifar10/train/cat/0695.png
15695,0696.png,cat,3,1,../data/cifar10/train/cat/0696.png
15696,0697.png,cat,3,9,../data/cifar10/train/cat/0697.png
15697,0698.png,cat,3,4,../data/cifar10/train/cat/0698.png
15698,0699.png,cat,3,3,../data/cifar10/train/cat/0699.png
15699,0700.png,cat,3,2,../data/cifar10/train/cat/0700.png
15700,0701.png,cat,3,2,../data/cifar10/train/cat/0701.png
15701,0702.png,cat,3,9,../data/cifar10/train/cat/0702.png
15702,0703.png,cat,3,5,../data/cifar10/train/cat/0703.png
15703,0704.png,cat,3,2,../data/cifar10/train/cat/0704.png
15704,0705.png,cat,3,6,../data/cifar10/train/cat/0705.png
15705,0706.png,cat,3,3,../data/cifar10/train/cat/0706.png
15706,0707.png,cat,3,6,../data/cifar10/train/cat/0707.png
15707,0708.png,cat,3,0,../data/cifar10/train/cat/0708.png
15708,0709.png,cat,3,3,../data/cifar10/train/cat/0709.png
15709,0710.png,cat,3,3,../data/cifar10/train/cat/0710.png
15710,0711.png,cat,3,6,../data/cifar10/train/cat/0711.png
15711,0712.png,cat,3,0,../data/cifar10/train/cat/0712.png
15712,0713.png,cat,3,8,../data/cifar10/train/cat/0713.png
15713,0714.png,cat,3,3,../data/cifar10/train/cat/0714.png
15714,0715.png,cat,3,1,../data/cifar10/train/cat/0715.png
15715,0716.png,cat,3,7,../data/cifar10/train/cat/0716.png
